eul_aid,eul_wid,author_display_string,work_display_string,work_english,work_greek,domain,grc_md,grc_md_bytes,grc_md_text_offset
okg,okg-cd,plutarch-of-chaeronea,plutarch-chaeronea-flesh-eating,On Flesh-Eating Discourse B,Περὶ σαρκοφαγίας λόγος β′,Philosophy,grc/plutarch-chaeronea-flesh-eating-okg-cd.grc.md,17714,610
okg,okg-el,plutarch-of-chaeronea,plutarch-chaeronea-flight,On Flight,Περὶ φυγῆς,Philosophy,grc/plutarch-chaeronea-flight-okg-el.grc.md,54270,506
okg,okg-ea,plutarch-of-chaeronea,plutarch-chaeronea-fortune,On Fortune,Περὶ τύχης,Philosophy,grc/plutarch-chaeronea-fortune-okg-ea.grc.md,16952,508
okg,okg-eb,plutarch-of-chaeronea,plutarch-chaeronea-hearing,On Hearing,Περὶ τοῦ ἀκούειν.,Philosophy,grc/plutarch-chaeronea-hearing-okg-eb.grc.md,68172,536
okg,okg-dt,plutarch-of-chaeronea,plutarch-chaeronea-idle-talk,On Idle Talk,Περὶ ἀδολεσχίας,Philosophy,grc/plutarch-chaeronea-idle-talk-okg-dt.grc.md,79027,538
okg,okg-dr,plutarch-of-chaeronea,plutarch-chaeronea-inactivity,On Inactivity,Περὶ ἀοπγησίας,Philosophy,grc/plutarch-chaeronea-inactivity-okg-dr.grc.md,71482,541
okg,okg-cv,plutarch-of-chaeronea,plutarch-chaeronea-isis-osiris,On Isis and Osiris,Περὶ Ἴσιδος και Ὀσίριδος,Philosophy,grc/plutarch-chaeronea-isis-osiris-okg-cv.grc.md,206793,588
okg,okg-dd,plutarch-of-chaeronea,plutarch-chaeronea-love-wealth,On Love of Wealth,Περὶ φιλοπλουτίας,Philosophy,grc/plutarch-chaeronea-love-wealth-okg-dd.grc.md,30758,558
okg,okg-cw,plutarch-of-chaeronea,plutarch-chaeronea-lust-sorrow,On Lust and Sorrow,Περὶ ἡδονῆς καὶ λύπης,Philosophy,grc/plutarch-chaeronea-lust-sorrow-okg-cw.grc.md,21581,578
okg,okg-cr,plutarch-of-chaeronea,plutarch-chaeronea-many-friendships,On Many Friendships,Περὶ πολυφιλίας,Philosophy,grc/plutarch-chaeronea-many-friendships-okg-cr.grc.md,25284,564
okg,okg-de,plutarch-of-chaeronea,plutarch-chaeronea-meddlesomeness,On Meddlesomeness,Περὶ πολυπραγμοσύνης,Philosophy,grc/plutarch-chaeronea-meddlesomeness-okg-de.grc.md,50270,579
okg,okg-aw,plutarch-of-chaeronea,plutarch-chaeronea-monarchy-democracy-oligarchy,"On Monarchy, Democracy, and Oligarchy",Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας,Philosophy,grc/plutarch-chaeronea-monarchy-democracy-oligarchy-okg-aw.grc.md,8617,744
okg,okg-dk,plutarch-of-chaeronea,plutarch-chaeronea-moral-virtue,On Moral Virtue,Περὶ τῆς ἠθικῆς ἀρετῆς,Philosophy,grc/plutarch-chaeronea-moral-virtue-okg-dk.grc.md,74683,582
okg,okg-ck,plutarch-of-chaeronea,plutarch-chaeronea-not-borrowing,On Not Needing to Borrow,Περὶ τοῦ μὴ δεῖν δανείζεσθαι,Philosophy,grc/plutarch-chaeronea-not-borrowing-okg-ck.grc.md,27588,620
okg,okg-bq,plutarch-of-chaeronea,plutarch-chaeronea-praising-without-envy,On Praising Oneself Without Envy,Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως,Philosophy,grc/plutarch-chaeronea-praising-without-envy-okg-bq.grc.md,54518,690
okg,okg-ec,plutarch-of-chaeronea,plutarch-chaeronea-shyness,On Shyness,Περὶ δυσωπίας,Philosophy,grc/plutarch-chaeronea-shyness-okg-ec.grc.md,50444,520
okg,okg-dh,plutarch-of-chaeronea,plutarch-chaeronea-stoic-contradictions,On Stoic Contradictions,Περὶ Στωικῶν ἐναντιωμάτων,Philosophy,grc/plutarch-chaeronea-stoic-contradictions-okg-dh.grc.md,155184,622
okg,okg-dl,plutarch-of-chaeronea,plutarch-chaeronea-superstition,On Superstition,Περὶ δεισιδαιμονίας,Philosophy,grc/plutarch-chaeronea-superstition-okg-dl.grc.md,44890,564
okg,okg-ac,plutarch-of-chaeronea,plutarch-chaeronea-philosopher-rulers,On That the Philosopher Should Converse Especially with Rulers,Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν,Philosophy,grc/plutarch-chaeronea-philosopher-rulers-okg-ac.grc.md,21211,758
okg,okg-an,plutarch-of-chaeronea,plutarch-chaeronea-soul-timaeus,On the Creation of the Soul in the Timaeus,Περὶ τῆς ἐν Τιμαίῳ ψυχογονίας,Philosophy,grc/plutarch-chaeronea-soul-timaeus-okg-an.grc.md,117264,658
okg,okg-ej,plutarch-of-chaeronea,plutarch-chaeronea-daedala-plataea,On the Daedala at Plataea,Ἀποσπάσματα,Philosophy,grc/plutarch-chaeronea-daedala-plataea-okg-ej.grc.md,7206,565
okg,okg-bx,plutarch-of-chaeronea,plutarch-chaeronea-daimonion-socrates,On the Daimonion of Socrates,Περὶ τοῦ Σωκράτους δαιμονίου,Philosophy,grc/plutarch-chaeronea-daimonion-socrates-okg-bx.grc.md,197651,639
okg,okg-dm,plutarch-of-chaeronea,plutarch-chaeronea-departed,On the Departed,Περὶ τῶν ἐκλελοιπότων,Philosophy,grc/plutarch-chaeronea-departed-okg-dm.grc.md,176456,566
okg,okg-cx,plutarch-of-chaeronea,plutarch-chaeronea-e-at-delphi,On the E at Delphi,Περὶ τοῦ Ε τοῦ ἐν Δελφοῖς,Philosophy,grc/plutarch-chaeronea-e-at-delphi-okg-cx.grc.md,62478,592
okg,okg-by,plutarch-of-chaeronea,plutarch-chaeronea-education-children,On the Education of Children,Περὶ παίδων ἀγωγῆς,Philosophy,grc/plutarch-chaeronea-education-children-okg-by.grc.md,80666,600
okg,okg-bv,plutarch-of-chaeronea,plutarch-chaeronea-face-moon,On the Face in the Moon's Orb,Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς,Philosophy,grc/plutarch-chaeronea-face-moon-okg-bv.grc.md,161732,684
okg,okg-bz,plutarch-of-chaeronea,plutarch-chaeronea-fortune-romans,On the Fortune of the Romans,Περὶ τῆς Ῥωμαίων τύχης,Philosophy,grc/plutarch-chaeronea-fortune-romans-okg-bz.grc.md,64004,606
okg,okg-ab,plutarch-of-chaeronea,plutarch-chaeronea-fortune-virtue-alexander,"On the Fortune or Virtue of Alexander, Discourse A. Discourse B","Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α,",Philosophy,grc/plutarch-chaeronea-fortune-virtue-alexander-okg-ab.grc.md,113113,780
okg,okg-ch,plutarch-of-chaeronea,plutarch-chaeronea-malice-herodotus,On the Malice of Herodotus,Περὶ τῆς Ἡροδότου κακοηθείας,Philosophy,grc/plutarch-chaeronea-malice-herodotus-okg-ch.grc.md,123191,630
okg,okg-co,plutarch-of-chaeronea,plutarch-chaeronea-primarily-cold,On the Primarily Cold,Περὶ τοῦ πρώτως ψυχροῦ,Philosophy,grc/plutarch-chaeronea-primarily-cold-okg-co.grc.md,63617,592
okg,okg-bc,plutarch-of-chaeronea,plutarch-chaeronea-proverbs-alexandrians,On the Proverbs of the Alexandrians,Περὶ τῶν Ἀλεξανδρέων παροιμιῶν,Philosophy,grc/plutarch-chaeronea-proverbs-alexandrians-okg-bc.grc.md,31592,668
okg,okg-al,plutarch-of-chaeronea,plutarch-chaeronea-pythia-verse-oracles,On the Pythia Not Giving Oracles in Verse Now,Περὶ τοῦ μὴ χρᾶν ἔμμετρα νῦν τὴν Πυθίαν,Philosophy,grc/plutarch-chaeronea-pythia-verse-oracles-okg-al.grc.md,93677,723
okg,okg-au,plutarch-of-chaeronea,plutarch-chaeronea-divine-punishment-slow,On Those Punished Slowly by the Divine,Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων,Philosophy,grc/plutarch-chaeronea-divine-punishment-slow-okg-au.grc.md,123007,724
okg,okg-dp,plutarch-of-chaeronea,plutarch-chaeronea-tranquility,On Tranquility,Περὶ εὐθυμίας,Philosophy,grc/plutarch-chaeronea-tranquility-okg-dp.grc.md,79204,541
okg,okg-bd,plutarch-of-chaeronea,plutarch-chaeronea-reason-irrational,On Using Reason with the Irrational,Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι,Philosophy,grc/plutarch-chaeronea-reason-irrational-okg-bd.grc.md,45183,663
okg,okg-cy,plutarch-of-chaeronea,plutarch-chaeronea-virtue-vice,On Virtue and Vice,Περὶ ἀρετῆς καὶ κακιάς,Philosophy,grc/plutarch-chaeronea-virtue-vice-okg-cy.grc.md,9725,582
okg,okg-ar,plutarch-of-chaeronea,plutarch-chaeronea-water-fire-useful,On Whether Water or Fire Is More Useful,Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον,Philosophy,grc/plutarch-chaeronea-water-fire-useful-okg-ar.grc.md,21009,704
okg,okg-fq,plutarch-of-chaeronea,plutarch-chaeronea-otho,Otho,Ὄθων,Philosophy,grc/plutarch-chaeronea-otho-okg-fq.grc.md,57575,468
okg,okg-em,plutarch-of-chaeronea,plutarch-chaeronea-pelopidas,Pelopidas,Πελοπίδας,Philosophy,grc/plutarch-chaeronea-pelopidas-okg-em.grc.md,129186,506
okg,okg-et,plutarch-of-chaeronea,plutarch-chaeronea-pericles,Pericles,Περικλῆς,Philosophy,grc/plutarch-chaeronea-pericles-okg-et.grc.md,135809,500
okg,okg-dx,plutarch-of-chaeronea,plutarch-chaeronea-philopoemen,Philopoemen,Φιλοποίμην,Philosophy,grc/plutarch-chaeronea-philopoemen-okg-dx.grc.md,79202,518
okg,okg-fa,plutarch-of-chaeronea,plutarch-chaeronea-phocion,Phocion,Φωκίων,Philosophy,grc/plutarch-chaeronea-phocion-okg-fa.grc.md,111475,486
okg,okg-cz,plutarch-of-chaeronea,plutarch-chaeronea-questions,Platonic Questions,Πλατωνικὰ ζητήματα,Philosophy,grc/plutarch-chaeronea-questions-okg-cz.grc.md,79750,560
okg,okg-da,plutarch-of-chaeronea,plutarch-chaeronea-political-precepts,Political Precepts,Πολιτικὰ παραγγέλματα,Philosophy,grc/plutarch-chaeronea-political-precepts-okg-da.grc.md,165594,590
okg,okg-eu,plutarch-of-chaeronea,plutarch-chaeronea-pompeius,Pompeius,Πομπήϊος,Philosophy,grc/plutarch-chaeronea-pompeius-okg-eu.grc.md,271780,498
okg,okg-en,plutarch-of-chaeronea,plutarch-chaeronea-poplicola,Poplicola,Ποπλικόλας,Philosophy,grc/plutarch-chaeronea-poplicola-okg-en.grc.md,79910,510
okg,okg-bw,plutarch-of-chaeronea,plutarch-chaeronea-alexandrian-proverbs,Proverbs Used by Alexandrians,Παροιμίαι αἷς Ἀλεξανδρεῖς ἐχρῶντο,Philosophy,grc/plutarch-chaeronea-alexandrian-proverbs-okg-bw.grc.md,37744,668
okg,okg-fb,plutarch-of-chaeronea,plutarch-chaeronea-pyrrhus,Pyrrhus,Πύρρος,Philosophy,grc/plutarch-chaeronea-pyrrhus-okg-fb.grc.md,147936,486
okg,okg-cm,plutarch-of-chaeronea,plutarch-chaeronea-causes,Roman and Greek Causes,Αἴτια Ἑλληνικά,Philosophy,grc/plutarch-chaeronea-causes-okg-cm.grc.md,256244,548
okg,okg-fc,plutarch-of-chaeronea,plutarch-chaeronea-romulus,Romulus,Ῥωμύλος,Philosophy,grc/plutarch-chaeronea-romulus-okg-fc.grc.md,124031,492
okg,okg-ca,plutarch-of-chaeronea,plutarch-chaeronea-impossibilities,SelectiImpossibilities,Ἐκλογὴ περὶ τῶν ἀδυνάτων,Philosophy,grc/plutarch-chaeronea-impossibilities-okg-ca.grc.md,3485,608
okg,okg-eo,plutarch-of-chaeronea,plutarch-chaeronea-sertorius,Sertorius,Σερτώριος,Philosophy,grc/plutarch-chaeronea-sertorius-okg-eo.grc.md,92674,506
okg,okg-fn,plutarch-of-chaeronea,plutarch-chaeronea-solon,Solon,Σόλων,Philosophy,grc/plutarch-chaeronea-solon-okg-fn.grc.md,113454,474
okg,okg-fo,plutarch-of-chaeronea,plutarch-chaeronea-sulla,Sulla,Σύλλας,Philosophy,grc/plutarch-chaeronea-sulla-okg-fo.grc.md,155296,478
okg,okg-ad,plutarch-of-chaeronea,plutarch-chaeronea-stoics-paradoxes,Summary of Stoics Saying More Paradoxical Things Than Poets,Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν,Philosophy,grc/plutarch-chaeronea-stoics-paradoxes-okg-ad.grc.md,7806,754
okg,okg-am,plutarch-of-chaeronea,plutarch-chaeronea-soul-creation-timaeus,Summary of the Soul's Creation in the Timaeus,Ἐπιτομὴ τοῦ περὶ τῆς ἐν τῷ Τιμαίῳ ψυχογονίας,Philosophy,grc/plutarch-chaeronea-soul-creation-timaeus-okg-am.grc.md,15618,746
okg,okg-cb,plutarch-of-chaeronea,plutarch-chaeronea-symposium-seven-sages,Symposium of the Seven Sages,Πων επτά σοφών συμπόσιον,Philosophy,grc/plutarch-chaeronea-symposium-seven-sages-okg-cb.grc.md,113423,622
okg,okg-aa,plutarch-of-chaeronea,plutarch-chaeronea-live-pleasantly-epicurus,That It Is Not Possible to Live Pleasantly According to Epicurus,Ὅτι οὐδ ἡδέως ζῆν ἔστι κατ Ἐπίκουρον,Philosophy,grc/plutarch-chaeronea-live-pleasantly-epicurus-okg-aa.grc.md,118734,754
okg,okg-du,plutarch-of-chaeronea,plutarch-chaeronea-themistocles,Themistocles,Θεμιστοκλῆς,Philosophy,grc/plutarch-chaeronea-themistocles-okg-du.grc.md,108567,528
okg,okg-fd,plutarch-of-chaeronea,plutarch-chaeronea-theseus,Theseus,Θησεύς,Philosophy,grc/plutarch-chaeronea-theseus-okg-fd.grc.md,100554,486
okg,okg-ce,plutarch-of-chaeronea,plutarch-chaeronea-gracchi,Tiberius and Caius Gracchus,Τιβέριος καὶ Γάϊος Γράκχος,Philosophy,grc/plutarch-chaeronea-gracchi-okg-ce.grc.md,124672,602
okg,okg-ev,plutarch-of-chaeronea,plutarch-chaeronea-timoleon,Timoleon,Τιμολέων,Philosophy,grc/plutarch-chaeronea-timoleon-okg-ev.grc.md,122765,498
okg,okg-di,plutarch-of-chaeronea,plutarch-chaeronea-titus-flamininus,Titus Flamininus,Τίτος Φλαμινῖνος,Philosophy,grc/plutarch-chaeronea-titus-flamininus-okg-di.grc.md,79083,562
okg,okg-cj,plutarch-of-chaeronea,plutarch-chaeronea-uneducated-governor,To an Uneducated Governor,Πρὸς ἡγεμόνα ἀπαίδευτον,Philosophy,grc/plutarch-chaeronea-uneducated-governor-okg-cj.grc.md,21625,616
okg,okg-ed,plutarch-of-chaeronea,plutarch-chaeronea-colotes,To Colotes,Πρὸς Κωλώτην,Philosophy,grc/plutarch-chaeronea-colotes-okg-ed.grc.md,128791,516
okg,okg-cq,plutarch-of-chaeronea,plutarch-chaeronea-virtues-of-women,Virtues of Women,Γυναικῶν ἀρεταί,Philosophy,grc/plutarch-chaeronea-virtues-of-women-okg-cq.grc.md,127520,560
okg,okg-ao,plutarch-of-chaeronea,plutarch-chaeronea-elder-politics,Whether An Elder Should Engage In Politics,Εἰ πρεσβυτέρῳ πολιτευτέον,Philosophy,grc/plutarch-chaeronea-elder-politics-okg-ao.grc.md,90343,646
okg,okg-af,plutarch-of-chaeronea,plutarch-chaeronea-athenians-war-wisdom,Whether Athenians Are More Renowned for War or Wisdom,Πότερον Ἀθηναῖοι κατὰ πόλεμον ἢ κατὰ σοφίαν,Philosophy,grc/plutarch-chaeronea-athenians-war-wisdom-okg-af.grc.md,37649,750
okg,okg-as,plutarch-of-chaeronea,plutarch-chaeronea-land-water-animals-wiser,Whether Land or Water Animals Are Wiser,Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα,Philosophy,grc/plutarch-chaeronea-land-water-animals-wiser-okg-as.grc.md,196000,761
okg,okg-be,plutarch-of-chaeronea,plutarch-chaeronea-live-unnoticed,Whether Live Unnoticed Is Well Said,Εἰ καλῶς εἴρηται τὸ λάθε βιώτας,Philosophy,grc/plutarch-chaeronea-live-unnoticed-okg-be.grc.md,17654,654
okg,okg-ap,plutarch-of-chaeronea,plutarch-chaeronea-mind-faculty-passive-life,Whether the Mind's Faculty is Passive Life,Εἰ ἡ τοῦ νοῦ δύναμις παθητικὸς βίος,Philosophy,grc/plutarch-chaeronea-mind-faculty-passive-life-okg-ap.grc.md,13580,708
okg,okg-aj,plutarch-of-chaeronea,plutarch-chaeronea-soul-body-passions,Whether the Soul's or Body's Passions Are Worse,Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα,Philosophy,grc/plutarch-chaeronea-soul-body-passions-okg-aj.grc.md,12165,760
okg,okg-ay,plutarch-of-chaeronea,plutarch-chaeronea-vice-misfortune,Whether Vice Suffices For Misfortune,Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν,Philosophy,grc/plutarch-chaeronea-vice-misfortune-okg-ay.grc.md,12887,686
okg,okg-cf,plutarch-of-chaeronea,plutarch-chaeronea-virtue-teachable,Whether Virtue Is Teachable,Εἰ διδακτὸν ἡ ἀρετή,Philosophy,grc/plutarch-chaeronea-virtue-teachable-okg-cf.grc.md,9444,598
vsg,vsg-aa,poet-anon,anon-poet-history,Ecclesiastical History,Ἐκκλησιαστικὴ Ἱστορία,Poetry,grc/anon-poet-history-vsg-aa.grc.md,2266728,548
ozg,ozg-ab,polemon-laodicea,polemon-laodicea-declamations,Declamations,Μελέται,Philosophy,grc/polemon-laodicea-declamations-ozg-ab.grc.md,77227,494
ozg,ozg-aa,polemon-laodicea,polemon-laodicea-physiognomic,Physiognomic Fragment,Φυσιογνωμονικὸν Ἀπόσπασμα,Philosophy,grc/polemon-laodicea-physiognomic-ozg-aa.grc.md,1242,586
ola,ola-ab,polemon-of-laodicea,polemon-lao-athenian-acropolis,On the Athenian Acropolis,Ἀποσπάσματα,Geography,grc/polemon-lao-athenian-acropolis-ola-ab.grc.md,77671,547
ola,ola-aa,polemon-of-laodicea,polemon-lao-testimony-fragments,Testimony and Fragments,Μαρτυρία καὶ Ἀποσπάσματα,Geography,grc/polemon-lao-testimony-fragments-ola-aa.grc.md,3620,595
cfi,cfi-ab,poliochus-the-comic-poet,poliochus-rustic-meals-simple-living,On Rustic Meals and Simple Living,Ἀποσπάσματα,Comedy,grc/poliochus-rustic-meals-simple-living-cfi-ab.grc.md,1606,588
cfi,cfi-aa,poliochus-the-comic-poet,poliochus-simple-life,Simple Life,Ἀποσπάσματα,Comedy,grc/poliochus-simple-life-cfi-aa.grc.md,1537,514
qsq,qsq-aa,pollux-of-naucratis,pollux-naucratis-lexicon,Lexicon of Names,Ὀνομαστικόν,Grammar,grc/pollux-naucratis-lexicon-qsq-aa.grc.md,1600805,518
qok,qok-aa,polyaenus-of-macedonia,polyaenus-macedonia-excerpts,Excerpts from Polyaenus,Ἐκλογαὶ ἐκ Πολυαίνου,Oratory,grc/polyaenus-macedonia-excerpts-qok-aa.grc.md,221618,576
qok,qok-ac,polyaenus-of-macedonia,polyaenus-macedonia-governance,Fragments on Macedonian Governance,Ἀποσπάσματα περὶ Μακεδονικῆς Πολιτείας,Oratory,grc/polyaenus-macedonia-governance-qok-ac.grc.md,3210,675
qok,qok-ab,polyaenus-of-macedonia,polyaenus-macedonia-stratagems,Stratagems,Στρατηγήματα,Oratory,grc/polyaenus-macedonia-stratagems-qok-ab.grc.md,850130,520
ldg,ldg-aa,polybius-of-megalopolis,polybius-megalopolis-uncertain-books,Fragments from Uncertain Books,Ἀποσπάσματα ἐξ Ἀδήλων Βιβλίων,History,grc/polybius-megalopolis-uncertain-books-ldg-aa.grc.md,57448,646
ldg,ldg-ab,polybius-of-megalopolis,polybius-megalopolis-histories,Histories,Ἱστορίαι,History,grc/polybius-megalopolis-histories-ldg-ab.grc.md,4301040,515
ldg,ldg-ac,polybius-of-megalopolis,polybius-megalopolis-testimony,Testimony,Μαρτυρία,History,grc/polybius-megalopolis-testimony-ldg-ac.grc.md,3282,513
nno,nno-ab,polybius-of-sardis,polybius-sardis-fragments-figures,Fragments-Figures,Ἀποσπάσματα περὶ σχημάτων,Oratory,grc/polybius-sardis-fragments-figures-nno-ab.grc.md,10162,584
nno,nno-aa,polybius-of-sardis,polybius-sardis-barbarism-solecism,On Barbarism and Solecism,Περὶ βαρβαρισμοῦ καὶ σολοικισμοῦ,Oratory,grc/polybius-sardis-barbarism-solecism-nno-aa.grc.md,11980,632
cfs,cfs-aa,polycharmus-the-historian,polycharmus-lycian-oracle,Lycian Oracle Fragments,Ἀποσπάσματα,History,grc/polycharmus-lycian-oracle-cfs-aa.grc.md,6212,548
ess,ess-aa,polycrates-of-sparta,polycrates-sparta-festivals,Fragments on Spartan Festivals,Ἀποσπάσματα περὶ Σπαρτιατικῶν Ἑορτῶν,History,grc/polycrates-sparta-festivals-ess-aa.grc.md,3645,652
cqw,cqw-ab,polykleitos-of-argos,polykleitos-argos-canon-of-polykleitos,Canon of Polykleitos,Ἀποσπάσματα,Philosophy,grc/polykleitos-argos-canon-of-polykleitos-cqw-ab.grc.md,3941,566
cqw,cqw-aa,polykleitos-of-argos,polykleitos-argos-testimonies,Testimonies,Μαρτυρίαι,Philosophy,grc/polykleitos-argos-testimonies-cqw-aa.grc.md,4572,520
jss,jss-ab,polystratus-the-epicurean,polystratus-pursuit-good,Fragments on the Pursuit of the Good,Ἀποσπάσματα περὶ Διώξεως τοῦ Ἀγαθοῦ,Philosophy,grc/polystratus-pursuit-good-jss-ab.grc.md,24103,683
jss,jss-aa,polystratus-the-epicurean,polystratus-contempt-irrational,On the Contempt of the Irrational,Περὶ ἀλόγου καταφρονήσεως,Philosophy,grc/polystratus-contempt-irrational-jss-aa.grc.md,32435,649
eew,eew-aa,polyzelus-the-comic-poet,polyzelus-comic-dialogues,Fragments of Comic Dialogues,Ἀποσπάσματα Κωμικῶν Διαλόγων,Comedy,grc/polyzelus-comic-dialogues-eew-aa.grc.md,2398,628
eew,eew-ab,polyzelus-the-comic-poet,polyzelus-theramenes-tyranny,Fragments on Theramenes and Tyranny,Ἀποσπάσματα περὶ Θηραμένους καὶ Τυραννίδος,Comedy,grc/polyzelus-theramenes-tyranny-eew-ab.grc.md,2129,702
aeq,aeq-aa,popular-songs,popular-songs-swallow-song,Fragments of the Swallow Song,Ἀποσπάσματα τοῦ Χελιδονίου ᾨδοῦ,Poetry,grc/popular-songs-swallow-song-aeq-aa.grc.md,7701,643
